merchant_id,merchant_name,mcc,mcc_description,city,state,onboarding_date,merchant_age_days,risk_tier,avg_ticket_size,settlement_cycle,channel,is_active
MERCH003728,Bharat Hub,5541,Service Stations (Fuel),Bengaluru,KA,2025-12-29,245,HIGH,1780.72,T+1,QR_INSTORE,Y
MERCH003729,Lakshmi Hub,5732,Electronics Stores,Kolkata,WB,2023-12-31,974,MEDIUM,12021.15,T+1,QR_INSTORE,Y
MERCH003730,Sagar & Co,5651,Family Clothing Stores,Hyderabad,TG,2026-02-22,190,MEDIUM,2588.61,T+2,ONLINE_CHECKOUT,Y
MERCH003731,Urban Supply,4121,Taxicabs / Ride Hailing,Chennai,TN,2023-09-28,1068,LOW,304.4,T+1,QR_INSTORE,Y
MERCH003732,Nova Hub,7995,Betting / Gaming,Jaipur,RJ,2024-07-24,768,HIGH,4716.61,T+1,ONLINE_CHECKOUT,Y
MERCH003733,Sagar Mart,5411,Grocery Stores / Supermarkets,Mumbai,MH,2022-10-02,1429,LOW,781.33,T+0,ONLINE_CHECKOUT,Y
MERCH003734,Nova & Co,4900,Utilities - Electric/Gas/Water,Indore,MP,2022-10-03,1428,LOW,1612.92,T+1,ONLINE_CHECKOUT,Y
MERCH003735,Kalpana Hub,5912,Drug Stores / Pharmacies,Kochi,KL,2020-08-23,2199,LOW,633.51,T+0,QR_INSTORE,Y
MERCH003736,Krishna Mart,5999,Miscellaneous Retail,Panaji,GA,2021-06-07,1911,MEDIUM,575.01,T+1,POS_CARD,Y
MERCH003737,Zenith Depot,5541,Service Stations (Fuel),Pune,MH,2025-12-22,252,LOW,1664.31,T+1,QR_INSTORE,Y
MERCH003738,Krishna Hub,5814,Fast Food Restaurants,Mumbai,MH,2022-11-20,1380,LOW,278.88,T+1,ONLINE_CHECKOUT,Y
MERCH003739,Zenith Enterprises,4121,Taxicabs / Ride Hailing,Kochi,KL,2023-08-19,1108,LOW,230.69,T+1,QR_INSTORE,Y
MERCH003740,Nimbus Enterprises,4121,Taxicabs / Ride Hailing,Jaipur,RJ,2021-09-19,1807,LOW,179.82,T+2,POS_CARD,Y
MERCH003741,Prime Supply,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2025-10-01,334,LOW,1566.44,T+2,POS_CARD,N
MERCH003742,Krishna Retail,5411,Grocery Stores / Supermarkets,Pune,MH,2026-01-28,215,LOW,1164.31,T+2,ONLINE_CHECKOUT,Y
MERCH003743,Urban Ventures,5732,Electronics Stores,Ahmedabad,GJ,2021-11-23,1742,MEDIUM,9956.21,T+2,ONLINE_CHECKOUT,Y
MERCH003744,Zenith Supply,5814,Fast Food Restaurants,Panaji,GA,2022-06-12,1541,LOW,261.67,T+0,QR_INSTORE,Y
MERCH003745,Urban Ventures,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2023-06-04,1184,LOW,626.44,T+2,POS_CARD,Y
MERCH003746,Zenith Stores,4722,Travel Agencies,Hyderabad,TG,2024-02-02,941,LOW,23514.21,T+1,ONLINE_CHECKOUT,Y
MERCH003747,Nova Hub,5999,Miscellaneous Retail,Panaji,GA,2022-08-13,1479,MEDIUM,1187.05,T+1,QR_INSTORE,Y
MERCH003748,Aster Enterprises,5651,Family Clothing Stores,Panaji,GA,2024-12-31,608,MEDIUM,1401.65,T+1,POS_CARD,Y
MERCH003749,Krishna Retail,5541,Service Stations (Fuel),Ahmedabad,GJ,2026-05-19,104,LOW,1887.95,T+2,QR_INSTORE,Y
MERCH003750,Rohan Mart,5814,Fast Food Restaurants,Kochi,KL,2020-10-26,2135,LOW,312.95,T+1,QR_INSTORE,Y
MERCH003751,Kalpana Mart,4121,Taxicabs / Ride Hailing,Indore,MP,2023-11-12,1023,LOW,230.24,T+1,QR_INSTORE,Y
MERCH003752,Krishna Traders,5999,Miscellaneous Retail,Delhi,DL,2021-11-15,1750,MEDIUM,1301.79,T+1,QR_INSTORE,Y
MERCH003753,Prime Mart,5411,Grocery Stores / Supermarkets,Mumbai,MH,2021-09-23,1803,LOW,1156.69,T+1,ONLINE_CHECKOUT,Y
MERCH003754,Aster Traders,5814,Fast Food Restaurants,Nagpur,MH,2024-06-03,819,LOW,167.25,T+1,ONLINE_CHECKOUT,Y
MERCH003755,Krishna Depot,5541,Service Stations (Fuel),Pune,MH,2021-12-25,1710,LOW,1403.51,T+2,QR_INSTORE,Y
MERCH003756,Lakshmi Solutions,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2020-10-10,2151,LOW,995.2,T+2,QR_INSTORE,Y
MERCH003757,Rohan Solutions,4121,Taxicabs / Ride Hailing,Chandigarh,CH,2021-09-23,1803,LOW,291.18,T+1,QR_INSTORE,Y
MERCH003758,Shree Solutions,5651,Family Clothing Stores,Mumbai,MH,2024-08-31,730,MEDIUM,2281.16,T+1,POS_CARD,Y
MERCH003759,Anand Retail,7011,Hotels / Lodging,Chennai,TN,2024-02-29,914,MEDIUM,6294.52,T+0,ONLINE_CHECKOUT,Y
MERCH003760,Metro Traders,5732,Electronics Stores,Delhi,DL,2021-11-11,1754,MEDIUM,8793.14,T+1,POS_CARD,Y
MERCH003761,Aster & Co,5541,Service Stations (Fuel),Chennai,TN,2024-12-25,614,LOW,1525.97,T+1,QR_INSTORE,Y
MERCH003762,Krishna Traders,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2025-06-17,440,LOW,1005.32,T+1,ONLINE_CHECKOUT,Y
MERCH003763,Shree Retail,5651,Family Clothing Stores,Jaipur,RJ,2021-12-31,1704,MEDIUM,1521.75,T+1,ONLINE_CHECKOUT,N
MERCH003764,Metro & Co,5541,Service Stations (Fuel),Hyderabad,TG,2020-11-09,2121,LOW,1317.11,T+0,QR_INSTORE,Y
MERCH003765,Krishna Traders,5541,Service Stations (Fuel),Indore,MP,2023-03-05,1275,LOW,1238.87,T+1,POS_CARD,Y
MERCH003766,Aster Depot,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2024-06-03,819,LOW,1135.69,T+1,QR_INSTORE,Y
MERCH003767,Krishna Stores,5411,Grocery Stores / Supermarkets,Chennai,TN,2022-09-05,1456,LOW,790.74,T+1,QR_INSTORE,Y
MERCH003768,Rohan Enterprises,5732,Electronics Stores,Hyderabad,TG,2024-02-10,933,MEDIUM,12396.84,T+1,POS_CARD,Y
MERCH003769,Urban Ventures,5999,Miscellaneous Retail,Chennai,TN,2021-12-10,1725,MEDIUM,876.94,T+2,QR_INSTORE,Y
MERCH003770,Anand Ventures,5732,Electronics Stores,Indore,MP,2022-02-04,1669,MEDIUM,16754.19,T+1,POS_CARD,Y
MERCH003771,Nimbus Retail,5814,Fast Food Restaurants,Mumbai,MH,2023-02-14,1294,LOW,310.68,T+1,QR_INSTORE,Y
MERCH003772,Urban Enterprises,4121,Taxicabs / Ride Hailing,Mumbai,MH,2024-02-04,939,LOW,341.35,T+1,QR_INSTORE,Y
MERCH003773,Lakshmi Ventures,5814,Fast Food Restaurants,Indore,MP,2023-10-30,1036,LOW,261.95,T+1,QR_INSTORE,Y
MERCH003774,Nova Depot,5814,Fast Food Restaurants,Pune,MH,2023-07-24,1134,LOW,158.06,T+2,QR_INSTORE,N
MERCH003775,Kalpana Retail,5541,Service Stations (Fuel),Hyderabad,TG,2024-04-18,865,LOW,1361.88,T+1,POS_CARD,Y
MERCH003776,Zenith Stores,5541,Service Stations (Fuel),Pune,MH,2025-10-18,317,LOW,1237.65,T+1,ONLINE_CHECKOUT,Y
MERCH003777,Sagar Depot,5814,Fast Food Restaurants,Mumbai,MH,2021-09-07,1819,LOW,159.38,T+1,ONLINE_CHECKOUT,Y
MERCH003778,Metro Supply,7011,Hotels / Lodging,Jaipur,RJ,2025-04-19,499,MEDIUM,4499.69,T+1,QR_INSTORE,Y
MERCH003779,Anand Supply,5541,Service Stations (Fuel),Kolkata,WB,2026-02-04,208,LOW,1680.82,T+1,ONLINE_CHECKOUT,Y
MERCH003780,Metro & Co,4722,Travel Agencies,Delhi,DL,2024-01-04,970,HIGH,23896.4,T+1,ONLINE_CHECKOUT,N
MERCH003781,Prime & Co,6051,Quasi-Cash / Wallet Load,Chennai,TN,2023-09-04,1092,HIGH,4174.2,T+1,ONLINE_CHECKOUT,Y
MERCH003782,Zenith Hub,5814,Fast Food Restaurants,Indore,MP,2020-08-23,2199,LOW,356.64,T+1,ONLINE_CHECKOUT,Y
MERCH003783,Bharat Mart,5732,Electronics Stores,Pune,MH,2023-12-29,976,MEDIUM,8949.36,T+2,ONLINE_CHECKOUT,Y
MERCH003784,Kalpana Mart,5999,Miscellaneous Retail,Indore,MP,2023-06-29,1159,MEDIUM,853.28,T+1,QR_INSTORE,N
MERCH003785,Aster & Co,5541,Service Stations (Fuel),Indore,MP,2021-12-22,1713,LOW,1013.82,T+1,ONLINE_CHECKOUT,Y
MERCH003786,Shree & Co,5814,Fast Food Restaurants,Pune,MH,2024-07-17,775,LOW,350.56,T+1,QR_INSTORE,Y
MERCH003787,Nova Hub,5912,Drug Stores / Pharmacies,Indore,MP,2025-02-18,559,LOW,559.25,T+1,QR_INSTORE,Y
MERCH003788,Anand Supply,5967,Direct Marketing - Inbound,Jaipur,RJ,2020-10-20,2141,HIGH,1692.46,T+1,ONLINE_CHECKOUT,Y
MERCH003789,Metro Depot,7011,Hotels / Lodging,Pune,MH,2024-02-09,934,MEDIUM,6955.04,T+1,POS_CARD,Y
MERCH003790,Prime & Co,5651,Family Clothing Stores,Pune,MH,2022-05-24,1560,MEDIUM,2205.74,T+1,ONLINE_CHECKOUT,Y
MERCH003791,Lakshmi Enterprises,5541,Service Stations (Fuel),Chandigarh,CH,2021-12-01,1734,LOW,959.88,T+1,QR_INSTORE,Y
MERCH003792,Kalpana Retail,7011,Hotels / Lodging,Chennai,TN,2025-11-13,291,MEDIUM,4660.83,T+1,ONLINE_CHECKOUT,Y
MERCH003793,Metro Ventures,5814,Fast Food Restaurants,Ahmedabad,GJ,2021-02-11,2027,LOW,289.19,T+1,ONLINE_CHECKOUT,Y
MERCH003794,Bharat Enterprises,5814,Fast Food Restaurants,Guwahati,AS,2025-07-22,405,LOW,183.86,T+1,QR_INSTORE,Y
MERCH003795,Aster Depot,4121,Taxicabs / Ride Hailing,Panaji,GA,2020-10-27,2134,LOW,337.75,T+1,QR_INSTORE,Y
MERCH003796,Bharat Mart,5651,Family Clothing Stores,Nagpur,MH,2023-08-09,1118,MEDIUM,2360.9,T+1,POS_CARD,Y
MERCH003797,Prime Ventures,4121,Taxicabs / Ride Hailing,Delhi,DL,2023-12-03,1002,LOW,290.48,T+0,ONLINE_CHECKOUT,Y
MERCH003798,Shree Hub,5967,Direct Marketing - Inbound,Indore,MP,2020-12-30,2070,HIGH,2013.57,T+1,ONLINE_CHECKOUT,Y
MERCH003799,Bharat & Co,5814,Fast Food Restaurants,Kochi,KL,2024-09-23,707,LOW,216.51,T+1,QR_INSTORE,Y
MERCH003800,Anand Hub,7011,Hotels / Lodging,Ahmedabad,GJ,2025-04-14,504,MEDIUM,8685.48,T+1,ONLINE_CHECKOUT,Y
MERCH003801,Aster & Co,5411,Grocery Stores / Supermarkets,Nagpur,MH,2023-05-26,1193,LOW,1046.63,T+1,QR_INSTORE,Y
MERCH003802,Vertex Ventures,5912,Drug Stores / Pharmacies,Ahmedabad,GJ,2026-01-16,227,LOW,430.83,T+1,ONLINE_CHECKOUT,Y
MERCH003803,Aster Hub,5814,Fast Food Restaurants,Indore,MP,2020-11-11,2119,LOW,247.13,T+2,POS_CARD,Y
MERCH003804,Bharat Stores,4121,Taxicabs / Ride Hailing,Chennai,TN,2023-01-19,1320,LOW,293.51,T+1,ONLINE_CHECKOUT,Y
MERCH003805,Nimbus Stores,5651,Family Clothing Stores,Bengaluru,KA,2026-03-21,163,MEDIUM,2679.22,T+1,ONLINE_CHECKOUT,Y
MERCH003806,Nova Services,5732,Electronics Stores,Panaji,GA,2026-01-30,213,MEDIUM,12994.6,T+1,QR_INSTORE,Y
MERCH003807,Zenith Supply,4121,Taxicabs / Ride Hailing,Chandigarh,CH,2022-10-29,1402,LOW,170.38,T+1,QR_INSTORE,Y
MERCH003808,Zenith Stores,5999,Miscellaneous Retail,Lucknow,UP,2025-08-22,374,MEDIUM,1400.08,T+2,QR_INSTORE,Y
MERCH003809,Anand Solutions,5411,Grocery Stores / Supermarkets,Indore,MP,2023-04-28,1221,LOW,845.65,T+1,POS_CARD,Y
MERCH003810,Zenith Ventures,5651,Family Clothing Stores,Panaji,GA,2025-05-06,482,MEDIUM,2376.89,T+1,QR_INSTORE,Y
MERCH003811,Sagar Enterprises,4121,Taxicabs / Ride Hailing,Lucknow,UP,2023-07-11,1147,LOW,167.53,T+1,QR_INSTORE,Y
MERCH003812,Aster Stores,4121,Taxicabs / Ride Hailing,Hyderabad,TG,2022-11-20,1380,LOW,198.2,T+1,QR_INSTORE,Y
MERCH003813,Nimbus Solutions,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2022-05-11,1573,LOW,2555.25,T+2,ONLINE_CHECKOUT,Y
MERCH003814,Nimbus Retail,5541,Service Stations (Fuel),Jaipur,RJ,2022-02-02,1671,LOW,1628.67,T+1,ONLINE_CHECKOUT,Y
MERCH003815,Nimbus Ventures,5814,Fast Food Restaurants,Mumbai,MH,2021-05-06,1943,LOW,206.14,T+1,QR_INSTORE,Y
MERCH003816,Nova Depot,4900,Utilities - Electric/Gas/Water,Mumbai,MH,2026-07-13,49,MEDIUM,1651.85,T+1,ONLINE_CHECKOUT,Y
MERCH003817,Lakshmi Retail,5732,Electronics Stores,Guwahati,AS,2022-07-23,1500,MEDIUM,14892.49,T+1,QR_INSTORE,Y
MERCH003818,Zenith Depot,5732,Electronics Stores,Jaipur,RJ,2025-05-29,459,MEDIUM,9530.11,T+1,QR_INSTORE,Y
MERCH003819,Shree Traders,5814,Fast Food Restaurants,Mumbai,MH,2023-07-01,1157,LOW,165.5,T+0,ONLINE_CHECKOUT,Y
MERCH003820,Nimbus Traders,4900,Utilities - Electric/Gas/Water,Panaji,GA,2025-11-19,285,LOW,2098.5,T+0,POS_CARD,Y
MERCH003821,Urban Traders,5651,Family Clothing Stores,Delhi,DL,2024-09-19,711,MEDIUM,1661.4,T+1,QR_INSTORE,Y
MERCH003822,Zenith Stores,5651,Family Clothing Stores,Delhi,DL,2025-06-19,438,MEDIUM,1360.53,T+1,QR_INSTORE,Y
MERCH003823,Zenith Supply,4900,Utilities - Electric/Gas/Water,Jaipur,RJ,2025-08-16,380,LOW,1579.99,T+1,QR_INSTORE,Y
MERCH003824,Metro Retail,5814,Fast Food Restaurants,Indore,MP,2020-11-06,2124,LOW,339.28,T+0,POS_CARD,Y
MERCH003825,Zenith Enterprises,5912,Drug Stores / Pharmacies,Hyderabad,TG,2026-06-04,88,MEDIUM,396.83,T+1,ONLINE_CHECKOUT,Y
MERCH003826,Prime Services,5814,Fast Food Restaurants,Nagpur,MH,2024-10-27,673,LOW,160.35,T+1,QR_INSTORE,Y
MERCH003827,Nimbus Solutions,5541,Service Stations (Fuel),Chandigarh,CH,2026-03-06,178,LOW,2014.19,T+1,ONLINE_CHECKOUT,Y
MERCH003828,Lakshmi Solutions,5967,Direct Marketing - Inbound,Pune,MH,2021-04-09,1970,HIGH,1678.73,T+1,QR_INSTORE,Y
MERCH003829,Anand Mart,4900,Utilities - Electric/Gas/Water,Panaji,GA,2025-04-10,508,LOW,1419.94,T+1,POS_CARD,Y
MERCH003830,Lakshmi Retail,4900,Utilities - Electric/Gas/Water,Delhi,DL,2024-01-06,968,LOW,2257.57,T+1,ONLINE_CHECKOUT,Y
MERCH003831,Kalpana Hub,5732,Electronics Stores,Bengaluru,KA,2021-08-10,1847,MEDIUM,14103.65,T+1,POS_CARD,Y
MERCH003832,Shree Solutions,5912,Drug Stores / Pharmacies,Lucknow,UP,2025-10-23,312,LOW,436.85,T+1,QR_INSTORE,Y
MERCH003833,Urban Supply,5814,Fast Food Restaurants,Bengaluru,KA,2023-04-18,1231,LOW,384.62,T+1,ONLINE_CHECKOUT,Y
MERCH003834,Krishna Mart,5541,Service Stations (Fuel),Indore,MP,2024-04-14,869,LOW,1090.47,T+1,POS_CARD,Y
MERCH003835,Kalpana Retail,5912,Drug Stores / Pharmacies,Nagpur,MH,2024-10-29,671,LOW,762.77,T+1,ONLINE_CHECKOUT,Y
MERCH003836,Metro Services,5541,Service Stations (Fuel),Chandigarh,CH,2021-12-09,1726,LOW,1133.63,T+1,QR_INSTORE,Y
MERCH003837,Lakshmi Enterprises,5814,Fast Food Restaurants,Mumbai,MH,2022-11-07,1393,LOW,285.22,T+1,ONLINE_CHECKOUT,Y
MERCH003838,Prime Depot,5814,Fast Food Restaurants,Lucknow,UP,2023-01-06,1333,LOW,230.54,T+1,ONLINE_CHECKOUT,Y
MERCH003839,Rohan & Co,7011,Hotels / Lodging,Mumbai,MH,2023-01-07,1332,MEDIUM,8437.6,T+1,ONLINE_CHECKOUT,Y
MERCH003840,Aster Stores,5651,Family Clothing Stores,Delhi,DL,2024-08-13,748,MEDIUM,2144.45,T+1,QR_INSTORE,Y
MERCH003841,Metro Traders,5411,Grocery Stores / Supermarkets,Kochi,KL,2022-05-10,1574,LOW,940.12,T+1,QR_INSTORE,Y
MERCH003842,Zenith Mart,5651,Family Clothing Stores,Pune,MH,2021-12-04,1731,MEDIUM,2195.84,T+1,QR_INSTORE,Y
MERCH003843,Aster Hub,5912,Drug Stores / Pharmacies,Pune,MH,2023-03-18,1262,LOW,446.09,T+1,QR_INSTORE,Y
MERCH003844,Urban Stores,5999,Miscellaneous Retail,Panaji,GA,2023-09-06,1090,MEDIUM,738.34,T+1,ONLINE_CHECKOUT,Y
MERCH003845,Nimbus Retail,5541,Service Stations (Fuel),Hyderabad,TG,2026-07-26,36,MEDIUM,2023.79,T+1,POS_CARD,Y
MERCH003846,Prime Stores,5411,Grocery Stores / Supermarkets,Indore,MP,2023-05-17,1202,LOW,874.84,T+1,QR_INSTORE,N
MERCH003847,Kalpana Stores,4722,Travel Agencies,Bengaluru,KA,2024-01-29,945,HIGH,19790.96,T+1,QR_INSTORE,Y
MERCH003848,Prime Ventures,5912,Drug Stores / Pharmacies,Kochi,KL,2022-05-22,1562,LOW,697.45,T+1,QR_INSTORE,N
MERCH003849,Anand Hub,5732,Electronics Stores,Hyderabad,TG,2025-12-21,253,MEDIUM,17091.69,T+1,ONLINE_CHECKOUT,Y
MERCH003850,Zenith Supply,7011,Hotels / Lodging,Lucknow,UP,2022-02-09,1664,MEDIUM,9346.03,T+1,QR_INSTORE,Y
MERCH003851,Zenith Stores,5814,Fast Food Restaurants,Bengaluru,KA,2022-09-20,1441,LOW,255.12,T+1,POS_CARD,Y
MERCH003852,Zenith Depot,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2022-10-13,1418,LOW,1210.9,T+2,POS_CARD,Y
MERCH003853,Anand Solutions,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2023-09-13,1083,LOW,1054.98,T+1,ONLINE_CHECKOUT,Y
MERCH003854,Vertex Services,4121,Taxicabs / Ride Hailing,Mumbai,MH,2026-05-05,118,LOW,218.65,T+2,POS_CARD,Y
MERCH003855,Metro Enterprises,4900,Utilities - Electric/Gas/Water,Ahmedabad,GJ,2021-10-18,1778,LOW,1709.1,T+1,POS_CARD,Y
MERCH003856,Nimbus & Co,4900,Utilities - Electric/Gas/Water,Pune,MH,2022-12-05,1365,LOW,2208.75,T+1,QR_INSTORE,Y
MERCH003857,Urban Traders,5541,Service Stations (Fuel),Kochi,KL,2025-12-11,263,LOW,1012.05,T+2,QR_INSTORE,Y
MERCH003858,Kalpana Traders,5912,Drug Stores / Pharmacies,Chandigarh,CH,2024-02-11,932,LOW,433.77,T+0,QR_INSTORE,Y
MERCH003859,Zenith Ventures,4722,Travel Agencies,Nagpur,MH,2023-02-12,1296,HIGH,28402.9,T+1,POS_CARD,Y
MERCH003860,Rohan Enterprises,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2024-01-03,971,LOW,1106.27,T+1,POS_CARD,Y
MERCH003861,Shree Supply,5411,Grocery Stores / Supermarkets,Mumbai,MH,2025-11-04,300,LOW,633.03,T+1,POS_CARD,Y
MERCH003862,Krishna Depot,5967,Direct Marketing - Inbound,Chandigarh,CH,2021-12-29,1706,HIGH,1740.6,T+1,ONLINE_CHECKOUT,Y
MERCH003863,Vertex Traders,5999,Miscellaneous Retail,Nagpur,MH,2023-12-19,986,MEDIUM,677.19,T+1,ONLINE_CHECKOUT,Y
MERCH003864,Nimbus Retail,5814,Fast Food Restaurants,Panaji,GA,2021-05-23,1926,LOW,191.2,T+1,QR_INSTORE,Y
MERCH003865,Sagar Hub,5814,Fast Food Restaurants,Indore,MP,2026-02-04,208,LOW,379.76,T+0,ONLINE_CHECKOUT,Y
MERCH003866,Lakshmi Mart,4900,Utilities - Electric/Gas/Water,Hyderabad,TG,2024-06-06,816,LOW,2040.67,T+2,ONLINE_CHECKOUT,Y
MERCH003867,Sagar Enterprises,5651,Family Clothing Stores,Lucknow,UP,2024-03-06,908,MEDIUM,2215.71,T+2,QR_INSTORE,Y
MERCH003868,Urban Mart,5999,Miscellaneous Retail,Bengaluru,KA,2026-06-02,90,MEDIUM,1189.97,T+1,QR_INSTORE,Y
MERCH003869,Krishna Ventures,5541,Service Stations (Fuel),Bengaluru,KA,2023-01-28,1311,LOW,1409.01,T+2,QR_INSTORE,Y
MERCH003870,Zenith Solutions,5411,Grocery Stores / Supermarkets,Panaji,GA,2021-05-02,1947,LOW,1099.93,T+2,ONLINE_CHECKOUT,Y
MERCH003871,Sagar Solutions,4900,Utilities - Electric/Gas/Water,Panaji,GA,2023-12-16,989,LOW,1214.83,T+2,QR_INSTORE,Y
MERCH003872,Nova Solutions,6051,Quasi-Cash / Wallet Load,Indore,MP,2024-03-29,885,HIGH,6816.83,T+1,ONLINE_CHECKOUT,Y
MERCH003873,Shree Mart,5814,Fast Food Restaurants,Delhi,DL,2026-01-17,226,LOW,268.63,T+1,QR_INSTORE,Y
MERCH003874,Anand Enterprises,7011,Hotels / Lodging,Panaji,GA,2025-02-18,559,MEDIUM,6203.63,T+2,ONLINE_CHECKOUT,Y
MERCH003875,Lakshmi Enterprises,5999,Miscellaneous Retail,Chandigarh,CH,2022-11-18,1382,MEDIUM,1089.87,T+1,QR_INSTORE,Y
MERCH003876,Anand Traders,5999,Miscellaneous Retail,Chandigarh,CH,2025-01-23,585,MEDIUM,680.04,T+1,QR_INSTORE,Y
MERCH003877,Nimbus Retail,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2026-03-06,178,LOW,189.46,T+1,QR_INSTORE,Y
MERCH003878,Prime Solutions,5651,Family Clothing Stores,Indore,MP,2022-07-24,1499,MEDIUM,2223.48,T+1,POS_CARD,Y
MERCH003879,Metro Supply,4121,Taxicabs / Ride Hailing,Indore,MP,2024-09-09,721,LOW,269.08,T+1,QR_INSTORE,Y
MERCH003880,Zenith Stores,5541,Service Stations (Fuel),Panaji,GA,2024-11-13,656,LOW,1956.52,T+1,POS_CARD,Y
MERCH003881,Zenith Enterprises,5814,Fast Food Restaurants,Bengaluru,KA,2020-09-06,2185,LOW,319.78,T+1,POS_CARD,Y
MERCH003882,Kalpana Retail,5814,Fast Food Restaurants,Bengaluru,KA,2023-03-26,1254,LOW,177.1,T+2,ONLINE_CHECKOUT,Y
MERCH003883,Zenith & Co,5541,Service Stations (Fuel),Kochi,KL,2020-11-26,2104,LOW,1650.69,T+1,QR_INSTORE,Y
MERCH003884,Bharat Stores,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2026-06-07,85,MEDIUM,2584.68,T+1,ONLINE_CHECKOUT,Y
MERCH003885,Shree Ventures,5814,Fast Food Restaurants,Panaji,GA,2026-06-14,78,MEDIUM,218.88,T+2,POS_CARD,Y
MERCH003886,Nimbus Enterprises,5814,Fast Food Restaurants,Panaji,GA,2021-05-31,1918,LOW,163.03,T+1,QR_INSTORE,Y
MERCH003887,Sagar Hub,4722,Travel Agencies,Chennai,TN,2022-07-19,1504,HIGH,28991.79,T+1,ONLINE_CHECKOUT,Y
MERCH003888,Urban Traders,4900,Utilities - Electric/Gas/Water,Lucknow,UP,2020-12-17,2083,LOW,1586.72,T+1,QR_INSTORE,Y
MERCH003889,Kalpana Depot,5967,Direct Marketing - Inbound,Lucknow,UP,2024-07-15,777,HIGH,1391.63,T+1,ONLINE_CHECKOUT,Y
MERCH003890,Kalpana Depot,5411,Grocery Stores / Supermarkets,Lucknow,UP,2024-05-15,838,LOW,1188.51,T+0,POS_CARD,Y
MERCH003891,Kalpana Solutions,5541,Service Stations (Fuel),Chennai,TN,2025-10-18,317,LOW,1143.88,T+1,QR_INSTORE,Y
MERCH003892,Prime Traders,4121,Taxicabs / Ride Hailing,Delhi,DL,2024-06-11,811,LOW,215.64,T+1,QR_INSTORE,Y
MERCH003893,Lakshmi Enterprises,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2023-12-22,983,LOW,1085.19,T+1,POS_CARD,Y
MERCH003894,Shree & Co,7011,Hotels / Lodging,Delhi,DL,2023-05-24,1195,MEDIUM,4789.98,T+2,QR_INSTORE,Y
MERCH003895,Zenith Depot,5411,Grocery Stores / Supermarkets,Kochi,KL,2024-03-30,884,LOW,728.22,T+1,POS_CARD,Y
MERCH003896,Lakshmi Services,5732,Electronics Stores,Chandigarh,CH,2023-08-01,1126,MEDIUM,16178.33,T+2,QR_INSTORE,Y
MERCH003897,Aster Services,5912,Drug Stores / Pharmacies,Jaipur,RJ,2026-01-18,225,LOW,689.33,T+2,QR_INSTORE,Y
MERCH003898,Nova Stores,5814,Fast Food Restaurants,Guwahati,AS,2021-07-06,1882,LOW,290.11,T+1,ONLINE_CHECKOUT,Y
MERCH003899,Sagar Ventures,5999,Miscellaneous Retail,Chennai,TN,2022-06-11,1542,MEDIUM,683.22,T+2,ONLINE_CHECKOUT,Y
MERCH003900,Bharat Ventures,5411,Grocery Stores / Supermarkets,Indore,MP,2026-04-12,141,LOW,1121.36,T+1,QR_INSTORE,Y
MERCH003901,Metro Hub,5732,Electronics Stores,Pune,MH,2024-04-21,862,MEDIUM,11610.29,T+0,ONLINE_CHECKOUT,Y
MERCH003902,Anand Retail,6051,Quasi-Cash / Wallet Load,Chandigarh,CH,2025-03-20,529,HIGH,3396.17,T+1,QR_INSTORE,Y
MERCH003903,Aster Services,5814,Fast Food Restaurants,Hyderabad,TG,2021-04-07,1972,LOW,321.28,T+1,ONLINE_CHECKOUT,Y
MERCH003904,Bharat Mart,5651,Family Clothing Stores,Guwahati,AS,2026-08-10,21,HIGH,1803.84,T+1,QR_INSTORE,Y
MERCH003905,Zenith Supply,5411,Grocery Stores / Supermarkets,Kolkata,WB,2022-07-15,1508,LOW,580.04,T+2,QR_INSTORE,Y
MERCH003906,Anand Ventures,5912,Drug Stores / Pharmacies,Hyderabad,TG,2026-04-04,149,LOW,645.1,T+1,ONLINE_CHECKOUT,Y
MERCH003907,Kalpana Depot,5411,Grocery Stores / Supermarkets,Lucknow,UP,2025-11-12,292,LOW,510.68,T+1,POS_CARD,Y
MERCH003908,Kalpana Enterprises,4900,Utilities - Electric/Gas/Water,Delhi,DL,2025-03-01,548,LOW,1894.1,T+1,QR_INSTORE,Y
MERCH003909,Bharat Traders,5814,Fast Food Restaurants,Indore,MP,2021-07-30,1858,LOW,169.87,T+1,ONLINE_CHECKOUT,Y
MERCH003910,Rohan Ventures,5814,Fast Food Restaurants,Mumbai,MH,2024-05-16,837,LOW,161.07,T+0,POS_CARD,Y
MERCH003911,Aster Services,4722,Travel Agencies,Nagpur,MH,2024-06-28,794,HIGH,17979.74,T+2,QR_INSTORE,Y
