customer_id,segment,home_city,home_state,home_lat,home_lon,primary_device_id,known_device_count,rolling_mean_30d,rolling_sd_30d,txn_count_30d,account_age_days,kyc_status,last_updated
CUST003885,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-6bc4bb5d78,1,5196.51,1947.7,50,711,FULL,2026-08-31
CUST003886,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-b65251d8fb,1,2518.59,798.77,50,1266,FULL,2026-08-31
CUST003887,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-3d7b1cf092,1,1727.11,930.3,53,2869,FULL,2026-08-31
CUST003888,GIG_WORKER,Mumbai,MH,19.076,72.877,DVC-1135cad2ab,2,637.32,373.8,45,1984,FULL,2026-08-31
CUST003889,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-8f73155707,1,17022.9,7349.1,50,2289,FULL,2026-08-31
CUST003890,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-b0e393e14a,1,1937.89,927.67,50,2764,FULL,2026-08-31
CUST003891,STUDENT,Chandigarh,CH,30.734,76.779,DVC-28a404eef5,2,333.11,163.3,27,2173,FULL,2026-08-31
CUST003892,STUDENT,Nagpur,MH,21.146,79.088,DVC-2bbea53312,1,214.97,139.72,36,2052,FULL,2026-08-31
CUST003893,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-50fcfd9a65,1,5421.33,2930.1,38,167,FULL,2026-08-31
CUST003894,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-ebe86a17d1,1,2394.53,916.75,31,461,FULL,2026-08-31
CUST003895,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-de3d764b3c,2,1816.68,986.0,59,1556,FULL,2026-08-31
CUST003896,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-259e8b3546,3,556.45,356.51,30,2431,FULL,2026-08-31
CUST003897,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-f3d13e7ced,1,2199.42,967.94,41,1043,FULL,2026-08-31
CUST003898,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-95d84d5455,3,415.61,210.43,32,2505,FULL,2026-08-31
CUST003899,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-49296d4b91,1,2059.04,735.6,45,2500,FULL,2026-08-31
CUST003900,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-58c29360d2,1,4109.88,1761.8,37,490,FULL,2026-08-31
CUST003901,AFFLUENT,Guwahati,AS,26.145,91.736,DVC-43c2e2a1f3,1,13803.94,5278.23,28,2418,FULL,2026-08-31
CUST003902,STUDENT,Delhi,DL,28.614,77.209,DVC-45f1470706,1,492.01,232.74,47,693,FULL,2026-08-31
CUST003903,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-f4b794fe97,1,1844.03,984.74,54,419,FULL,2026-08-31
CUST003904,GIG_WORKER,Panaji,GA,15.491,73.828,DVC-ed133b9af8,1,632.21,434.59,21,1928,FULL,2026-08-31
CUST003905,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-490831f3a9,1,2357.06,974.38,38,523,FULL,2026-08-31
CUST003906,AFFLUENT,Indore,MP,22.72,75.858,DVC-4150e49692,2,12204.88,3462.55,28,278,FULL,2026-08-31
CUST003907,GIG_WORKER,Pune,MH,18.52,73.857,DVC-44bf323372,3,956.28,491.0,37,566,FULL,2026-08-31
CUST003908,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-a3c3bf8c2b,1,17699.43,4579.53,23,2657,FULL,2026-08-31
CUST003909,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-459851a8be,1,6702.41,3166.07,46,1244,FULL,2026-08-31
CUST003910,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-a843d9125d,1,1065.57,521.2,39,659,FULL,2026-08-31
CUST003911,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-700c6b360c,1,2679.89,1143.6,41,184,FULL,2026-08-31
CUST003912,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-f6e9e23085,2,2407.47,1086.36,34,2323,FULL,2026-08-31
CUST003913,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-dd393fec5c,1,1170.4,425.66,26,1208,FULL,2026-08-31
CUST003914,STUDENT,Hyderabad,TG,17.385,78.487,DVC-7d8c0130c2,1,228.2,123.13,39,2694,FULL,2026-08-31
CUST003915,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-06ee8e2d73,2,2045.15,1034.74,51,2824,FULL,2026-08-31
CUST003916,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-2ec6671992,2,1119.85,396.11,59,1878,FULL,2026-08-31
CUST003917,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-00646d37cb,2,661.26,305.79,55,1811,FULL,2026-08-31
CUST003918,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-0c9c44b8ad,1,2078.19,979.46,50,1861,FULL,2026-08-31
CUST003919,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-9fb68f0bef,1,1424.34,640.96,24,1307,FULL,2026-08-31
CUST003920,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-1bc53ad028,1,228.52,113.71,48,1388,MIN,2026-08-31
CUST003921,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-e52e3d93bc,1,2543.11,978.81,40,1485,FULL,2026-08-31
CUST003922,AFFLUENT,Mumbai,MH,19.076,72.877,DVC-e100001d94,1,6614.44,2488.21,42,2066,FULL,2026-08-31
CUST003923,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-1bfbda0068,1,393.04,162.4,39,1087,FULL,2026-08-31
CUST003924,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-00687c44a1,1,1682.51,894.95,27,514,FULL,2026-08-31
CUST003925,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-0116c490e2,1,1608.2,796.5,40,2069,FULL,2026-08-31
CUST003926,AFFLUENT,Delhi,DL,28.614,77.209,DVC-b403d5559c,2,9401.96,2445.09,53,2008,FULL,2026-08-31
CUST003927,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-7453ae9b71,2,1441.49,482.13,16,295,FULL,2026-08-31
CUST003928,GIG_WORKER,Pune,MH,18.52,73.857,DVC-16f434134a,1,724.36,473.36,56,934,FULL,2026-08-31
CUST003929,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-bf6d2bdae7,1,4191.79,1904.29,36,1310,FULL,2026-08-31
CUST003930,AFFLUENT,Pune,MH,18.52,73.857,DVC-7622ada4f7,1,12729.29,4268.0,46,753,FULL,2026-08-31
CUST003931,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-c37e6cb63e,1,6507.97,2739.11,35,2736,FULL,2026-08-31
CUST003932,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-a50bef7056,2,909.4,366.67,28,860,MIN,2026-08-31
CUST003933,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-01966414c5,1,1083.4,526.57,47,403,FULL,2026-08-31
CUST003934,AFFLUENT,Panaji,GA,15.491,73.828,DVC-d6c58144e1,1,4758.98,1822.78,41,2416,FULL,2026-08-31
CUST003935,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-a73e771e0c,2,7093.36,4103.32,26,356,FULL,2026-08-31
CUST003936,SMALL_BUSINESS,Chennai,TN,13.083,80.27,DVC-27e0f720bc,2,3632.5,1355.24,40,1310,FULL,2026-08-31
CUST003937,SALARIED_URBAN,Indore,MP,22.72,75.858,DVC-d123f7edfe,1,2044.97,960.93,47,449,MIN,2026-08-31
CUST003938,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-0162728228,3,7273.18,3633.85,24,2868,FULL,2026-08-31
CUST003939,AFFLUENT,Ahmedabad,GJ,23.023,72.571,DVC-d80ef5ea1e,1,7935.81,2929.69,30,2011,FULL,2026-08-31
CUST003940,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-93edf8206d,2,1918.75,929.6,58,360,FULL,2026-08-31
CUST003941,AFFLUENT,Nagpur,MH,21.146,79.088,DVC-c9449d1800,1,15982.33,5496.87,52,2736,FULL,2026-08-31
CUST003942,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-6a4c32b917,1,2514.75,1075.68,44,2062,FULL,2026-08-31
CUST003943,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-0cb72439ec,2,1342.7,570.72,47,2162,FULL,2026-08-31
CUST003944,AFFLUENT,Lucknow,UP,26.847,80.947,DVC-8e58e583cc,2,5206.61,2071.82,36,2190,FULL,2026-08-31
CUST003945,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-a196b44c3e,1,5326.47,2516.74,57,2846,FULL,2026-08-31
CUST003946,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-1746c86104,2,2540.78,1156.92,37,2185,FULL,2026-08-31
CUST003947,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-d92165bb50,2,3181.4,1294.86,55,1255,FULL,2026-08-31
CUST003948,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-7b46ec3a9a,3,950.27,349.39,44,2228,FULL,2026-08-31
CUST003949,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-68ac92053f,1,1782.29,790.17,58,1443,FULL,2026-08-31
CUST003950,STUDENT,Delhi,DL,28.614,77.209,DVC-d08e528284,1,533.8,286.56,24,1682,FULL,2026-08-31
CUST003951,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-95cf662820,3,1979.08,658.79,32,804,FULL,2026-08-31
CUST003952,AFFLUENT,Jaipur,RJ,26.912,75.787,DVC-6433a1f017,3,7247.69,2906.83,41,128,FULL,2026-08-31
CUST003953,STUDENT,Chennai,TN,13.083,80.27,DVC-2f743a9084,2,344.78,227.03,29,776,FULL,2026-08-31
CUST003954,STUDENT,Nagpur,MH,21.146,79.088,DVC-edfd0991c5,1,447.57,273.03,25,1814,FULL,2026-08-31
CUST003955,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-5ab4b91e24,3,3107.07,1184.94,31,1413,FULL,2026-08-31
CUST003956,GIG_WORKER,Chandigarh,CH,30.734,76.779,DVC-099e8ad917,2,364.33,218.66,30,1073,FULL,2026-08-31
CUST003957,GIG_WORKER,Hyderabad,TG,17.385,78.487,DVC-d4f7fbd2ad,1,943.69,610.8,30,1824,FULL,2026-08-31
CUST003958,GIG_WORKER,Pune,MH,18.52,73.857,DVC-e7f2179875,2,370.46,256.9,5,2778,FULL,2026-08-31
CUST003959,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-0fc3b286c5,2,1940.36,714.17,47,1809,FULL,2026-08-31
CUST003960,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-e1d3bee108,2,5747.48,2191.69,36,111,FULL,2026-08-31
CUST003961,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-cedadaf35a,1,2852.55,1226.45,61,2695,FULL,2026-08-31
CUST003962,SMALL_BUSINESS,Bengaluru,KA,12.972,77.594,DVC-921643fe43,3,4171.76,2143.86,27,382,FULL,2026-08-31
CUST003963,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-4db75fa181,2,913.16,286.02,36,610,FULL,2026-08-31
CUST003964,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-791e2cf9a6,1,2041.96,632.36,35,2482,FULL,2026-08-31
CUST003965,STUDENT,Nagpur,MH,21.146,79.088,DVC-eaa9d51cda,1,255.93,132.42,21,2702,MIN,2026-08-31
CUST003966,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-8ce20170b0,3,5044.78,2325.61,41,2075,FULL,2026-08-31
CUST003967,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-b4f867a8c1,3,2419.86,937.78,29,1318,FULL,2026-08-31
CUST003968,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-2778fad677,1,198.28,111.33,13,1037,MIN,2026-08-31
CUST003969,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-6b37494e75,1,394.66,169.92,41,1419,FULL,2026-08-31
CUST003970,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-054980f717,2,933.67,399.28,47,1385,MIN,2026-08-31
CUST003971,STUDENT,Mumbai,MH,19.076,72.877,DVC-c6e891e200,1,356.21,180.54,24,70,FULL,2026-08-31
CUST003972,STUDENT,Kochi,KL,9.932,76.267,DVC-6dfbd335bd,1,236.83,123.13,25,2635,FULL,2026-08-31
CUST003973,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-e1f969eeea,1,2318.5,1383.83,47,2884,MIN,2026-08-31
CUST003974,AFFLUENT,Jaipur,RJ,26.912,75.787,DVC-acebf5f38f,1,12030.43,3200.97,43,751,FULL,2026-08-31
CUST003975,SALARIED_URBAN,Bengaluru,KA,12.972,77.594,DVC-0477df95a5,1,2526.66,1125.11,66,441,FULL,2026-08-31
CUST003976,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-0c9cf7c6a7,1,6288.68,3089.22,42,902,MIN,2026-08-31
CUST003977,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-95d6dd1bbe,1,5391.7,2594.12,24,2278,FULL,2026-08-31
CUST003978,SMALL_BUSINESS,Panaji,GA,15.491,73.828,DVC-d39be15f73,1,6381.27,2479.39,31,1168,FULL,2026-08-31
CUST003979,SMALL_BUSINESS,Delhi,DL,28.614,77.209,DVC-af5bcca606,1,2223.95,1113.74,29,918,FULL,2026-08-31
CUST003980,STUDENT,Chandigarh,CH,30.734,76.779,DVC-31e7f93f66,2,294.05,178.21,50,1417,FULL,2026-08-31
CUST003981,SALARIED_URBAN,Chandigarh,CH,30.734,76.779,DVC-47122867af,1,1757.02,774.59,35,547,FULL,2026-08-31
CUST003982,STUDENT,Kochi,KL,9.932,76.267,DVC-cfc69960e4,1,633.42,357.41,30,1378,FULL,2026-08-31
CUST003983,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-77c35bd1ca,2,1268.03,514.11,27,2113,FULL,2026-08-31
CUST003984,STUDENT,Panaji,GA,15.491,73.828,DVC-26ce0d6885,3,473.45,257.84,39,2488,FULL,2026-08-31
CUST003985,SALARIED_URBAN,Mumbai,MH,19.076,72.877,DVC-5543fa6fdc,1,1776.06,578.85,38,1940,FULL,2026-08-31
CUST003986,SALARIED_URBAN,Panaji,GA,15.491,73.828,DVC-25b47bd448,2,2201.81,883.78,19,115,FULL,2026-08-31
CUST003987,STUDENT,Kolkata,WB,22.573,88.364,DVC-b2bf55ae5f,1,540.74,314.73,27,1370,FULL,2026-08-31
CUST003988,AFFLUENT,Kochi,KL,9.932,76.267,DVC-2256418a2b,2,11390.56,3347.07,37,1960,FULL,2026-08-31
CUST003989,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-15c00930e9,1,2357.17,1035.85,47,1858,FULL,2026-08-31
CUST003990,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-198afc840b,1,2442.73,865.09,47,409,FULL,2026-08-31
CUST003991,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-1a389378c3,1,7223.73,2929.27,19,566,FULL,2026-08-31
CUST003992,STUDENT,Indore,MP,22.72,75.858,DVC-e3fa766e08,2,213.34,112.48,29,2743,FULL,2026-08-31
CUST003993,STUDENT,Hyderabad,TG,17.385,78.487,DVC-5711dc79eb,1,231.2,116.65,36,1580,FULL,2026-08-31
CUST003994,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-c4ef2fea2f,1,1078.46,629.24,35,1477,FULL,2026-08-31
CUST003995,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-d3b451f160,1,1475.04,755.63,35,1921,FULL,2026-08-31
CUST003996,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-255e44c485,2,2037.95,644.72,50,649,FULL,2026-08-31
CUST003997,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-fa1f322213,2,506.0,299.48,30,753,FULL,2026-08-31
CUST003998,SMALL_BUSINESS,Guwahati,AS,26.145,91.736,DVC-35a1b88b3f,3,3688.84,1995.79,36,2605,FULL,2026-08-31
CUST003999,AFFLUENT,Pune,MH,18.52,73.857,DVC-5bbba75c10,1,9959.94,3156.89,43,986,FULL,2026-08-31
CUST004000,SMALL_BUSINESS,Lucknow,UP,26.847,80.947,DVC-236c65b848,1,2336.56,874.27,37,2831,FULL,2026-08-31
CUST004001,STUDENT,Nagpur,MH,21.146,79.088,DVC-25a0e7440a,1,245.66,144.67,53,371,FULL,2026-08-31
CUST004002,STUDENT,Bengaluru,KA,12.972,77.594,DVC-7e3974662a,1,599.36,277.47,49,710,FULL,2026-08-31
CUST004003,SALARIED_URBAN,Ahmedabad,GJ,23.023,72.571,DVC-dc4edec67c,2,1790.42,910.79,38,149,FULL,2026-08-31
CUST004004,GIG_WORKER,Ahmedabad,GJ,23.023,72.571,DVC-f59a07a0ae,2,762.16,439.36,30,1670,FULL,2026-08-31
CUST004005,AFFLUENT,Chandigarh,CH,30.734,76.779,DVC-96c6ef537f,2,12329.27,5393.3,25,1415,FULL,2026-08-31
CUST004006,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-0fffe6b2ba,1,4066.75,2179.48,33,2358,FULL,2026-08-31
CUST004007,GIG_WORKER,Mumbai,MH,19.076,72.877,DVC-ef6db511f3,3,572.5,393.43,4,2025,FULL,2026-08-31
CUST004008,SMALL_BUSINESS,Mumbai,MH,19.076,72.877,DVC-eac777b3f0,3,3673.86,1678.31,4,113,FULL,2026-08-31
CUST004009,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-da5bc66fbb,1,2184.26,697.65,46,2416,FULL,2026-08-31
CUST004010,GIG_WORKER,Kolkata,WB,22.573,88.364,DVC-d3a72173b1,1,718.61,365.32,42,2044,FULL,2026-08-31
CUST004011,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-78805d57b7,3,1155.7,594.11,46,1124,FULL,2026-08-31
CUST004012,STUDENT,Kochi,KL,9.932,76.267,DVC-4dccbe15d6,1,372.56,174.35,53,1160,FULL,2026-08-31
CUST004013,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-f16542fd2b,1,872.31,556.86,38,2631,FULL,2026-08-31
CUST004014,STUDENT,Kochi,KL,9.932,76.267,DVC-84066bed82,1,405.38,206.06,41,1319,FULL,2026-08-31
CUST004015,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-839202640b,2,2516.63,813.09,40,1746,FULL,2026-08-31
CUST004016,SMALL_BUSINESS,Guwahati,AS,26.145,91.736,DVC-76bcdc37a6,3,3935.78,2201.73,47,1235,FULL,2026-08-31
CUST004017,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-1e59cc8458,1,2127.12,1004.91,63,1192,FULL,2026-08-31
CUST004018,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-2f0ad3a89e,3,737.51,309.54,40,1184,FULL,2026-08-31
CUST004019,GIG_WORKER,Guwahati,AS,26.145,91.736,DVC-02b8483899,1,859.91,541.77,44,1503,FULL,2026-08-31
CUST004020,STUDENT,Pune,MH,18.52,73.857,DVC-4df0e6e2a4,1,451.56,282.96,53,2107,FULL,2026-08-31
CUST004021,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-d3afa053aa,1,1094.61,536.88,32,531,FULL,2026-08-31
CUST004022,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-52ae5ade3a,1,9206.44,3607.84,39,559,FULL,2026-08-31
CUST004023,STUDENT,Ahmedabad,GJ,23.023,72.571,DVC-3db6cd4a16,1,610.42,291.17,48,1485,FULL,2026-08-31
CUST004024,SMALL_BUSINESS,Chandigarh,CH,30.734,76.779,DVC-2e421fb704,3,4594.38,1779.97,9,1787,FULL,2026-08-31
CUST004025,SALARIED_URBAN,Kochi,KL,9.932,76.267,DVC-aa7a9700fd,1,1020.8,468.15,48,850,FULL,2026-08-31
CUST004026,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-daa4ef25bc,2,3456.79,1879.47,22,1057,FULL,2026-08-31
CUST004027,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-4eb0e7171d,1,6440.29,3136.42,46,1293,FULL,2026-08-31
CUST004028,AFFLUENT,Hyderabad,TG,17.385,78.487,DVC-2b0fd9e28d,1,4868.56,1468.85,25,631,FULL,2026-08-31
CUST004029,SMALL_BUSINESS,Kochi,KL,9.932,76.267,DVC-54213a84c5,1,7252.15,2890.33,27,1365,FULL,2026-08-31
CUST004030,GIG_WORKER,Bengaluru,KA,12.972,77.594,DVC-396a1b98f0,1,888.51,454.4,33,1980,FULL,2026-08-31
CUST004031,STUDENT,Pune,MH,18.52,73.857,DVC-b15eb924ae,1,530.53,394.03,14,2416,FULL,2026-08-31
CUST004032,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-e65b4761b8,1,1022.05,371.59,40,1530,FULL,2026-08-31
CUST004033,STUDENT,Guwahati,AS,26.145,91.736,DVC-96bb4dd64d,2,202.0,135.58,32,558,FULL,2026-08-31
CUST004034,AFFLUENT,Pune,MH,18.52,73.857,DVC-65cf737952,1,16537.98,6056.7,38,2429,FULL,2026-08-31
CUST004035,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-f106f5da9e,1,2555.1,770.49,45,407,FULL,2026-08-31
CUST004036,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-556855e3ce,1,3465.72,2008.86,42,278,FULL,2026-08-31
CUST004037,SALARIED_URBAN,Chennai,TN,13.083,80.27,DVC-1d51e6eed6,2,2432.32,1123.91,22,2565,FULL,2026-08-31
CUST004038,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-bacfae10db,1,2354.6,1049.15,28,599,MIN,2026-08-31
CUST004039,GIG_WORKER,Pune,MH,18.52,73.857,DVC-84b1e18e96,3,947.57,521.77,57,2373,FULL,2026-08-31
CUST004040,GIG_WORKER,Lucknow,UP,26.847,80.947,DVC-f757d5a217,1,468.64,203.9,28,1157,FULL,2026-08-31
CUST004041,STUDENT,Panaji,GA,15.491,73.828,DVC-97780cf8a9,1,208.3,104.75,50,586,FULL,2026-08-31
CUST004042,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-0b13655370,1,1815.69,880.43,17,2732,FULL,2026-08-31
CUST004043,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-d189b4f923,1,1756.37,616.41,18,2480,FULL,2026-08-31
CUST004044,AFFLUENT,Indore,MP,22.72,75.858,DVC-3ffb93f9a0,2,11953.9,3830.58,50,780,FULL,2026-08-31
CUST004045,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-d557b58959,1,1058.78,471.74,59,1383,FULL,2026-08-31
CUST004046,STUDENT,Nagpur,MH,21.146,79.088,DVC-0b961cc849,2,244.79,174.09,10,2661,FULL,2026-08-31
CUST004047,SALARIED_URBAN,Lucknow,UP,26.847,80.947,DVC-72c35bdcb3,2,2379.42,939.08,45,2419,FULL,2026-08-31
CUST004048,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-5c50c3588c,2,1468.13,742.96,36,2891,FULL,2026-08-31
CUST004049,SMALL_BUSINESS,Hyderabad,TG,17.385,78.487,DVC-a488d9f93f,1,5702.19,2223.26,33,1512,FULL,2026-08-31
CUST004050,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-c524b78a7f,2,1818.55,856.3,62,399,FULL,2026-08-31
CUST004051,SMALL_BUSINESS,Ahmedabad,GJ,23.023,72.571,DVC-205b0a1a64,2,3377.7,1552.96,33,2660,FULL,2026-08-31
CUST004052,SMALL_BUSINESS,Indore,MP,22.72,75.858,DVC-a89e19563a,1,3615.69,1651.45,43,727,FULL,2026-08-31
CUST004053,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-a0b6f68cf3,1,1480.96,486.23,34,2310,FULL,2026-08-31
CUST004054,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-875e297452,1,988.16,449.01,46,278,FULL,2026-08-31
CUST004055,SMALL_BUSINESS,Nagpur,MH,21.146,79.088,DVC-e5acf251da,3,4511.75,1893.98,8,376,FULL,2026-08-31
CUST004056,GIG_WORKER,Mumbai,MH,19.076,72.877,DVC-018f12d718,2,647.61,314.12,13,2048,MIN,2026-08-31
CUST004057,STUDENT,Chennai,TN,13.083,80.27,DVC-dab60c96d2,1,632.96,352.72,39,789,FULL,2026-08-31
CUST004058,SALARIED_URBAN,Nagpur,MH,21.146,79.088,DVC-b3ecf11214,1,2593.54,819.09,45,1628,FULL,2026-08-31
CUST004059,SMALL_BUSINESS,Pune,MH,18.52,73.857,DVC-0bed25ccbb,1,6988.95,3970.19,12,527,FULL,2026-08-31
CUST004060,STUDENT,Hyderabad,TG,17.385,78.487,DVC-5644c95255,2,242.46,127.66,71,2632,FULL,2026-08-31
CUST004061,SALARIED_URBAN,Hyderabad,TG,17.385,78.487,DVC-56bbd80faa,1,2287.33,1135.45,38,2422,FULL,2026-08-31
CUST004062,SALARIED_URBAN,Pune,MH,18.52,73.857,DVC-72f51227e3,1,2052.39,1054.44,35,1150,FULL,2026-08-31
CUST004063,GIG_WORKER,Jaipur,RJ,26.912,75.787,DVC-5d43996c28,1,988.2,471.2,19,1133,FULL,2026-08-31
CUST004064,GIG_WORKER,Bengaluru,KA,12.972,77.594,DVC-1f4f3d44da,1,1039.38,457.67,38,2552,FULL,2026-08-31
CUST004065,SALARIED_URBAN,Jaipur,RJ,26.912,75.787,DVC-558b3a00b3,1,2350.52,729.76,29,909,FULL,2026-08-31
CUST004066,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-00b6639a03,1,633.44,345.48,17,2700,MIN,2026-08-31
CUST004067,SMALL_BUSINESS,Kolkata,WB,22.573,88.364,DVC-344912e7b0,1,5036.13,2850.02,34,2708,FULL,2026-08-31
CUST004068,AFFLUENT,Guwahati,AS,26.145,91.736,DVC-6b5488a283,2,11127.5,4835.43,32,1959,FULL,2026-08-31
CUST004069,SALARIED_URBAN,Kolkata,WB,22.573,88.364,DVC-bc2af064b7,1,1846.43,599.72,48,2060,FULL,2026-08-31
CUST004070,GIG_WORKER,Chandigarh,CH,30.734,76.779,DVC-49fcb8a403,1,1070.88,595.06,44,2322,FULL,2026-08-31
CUST004071,SALARIED_URBAN,Delhi,DL,28.614,77.209,DVC-9060b3c823,2,2013.1,1088.88,33,2176,FULL,2026-08-31
CUST004072,SALARIED_URBAN,Guwahati,AS,26.145,91.736,DVC-7d87598698,2,2383.9,831.21,22,486,FULL,2026-08-31
CUST004073,GIG_WORKER,Nagpur,MH,21.146,79.088,DVC-1ac06a0f2c,2,992.03,458.28,43,2512,MIN,2026-08-31
CUST004074,GIG_WORKER,Bengaluru,KA,12.972,77.594,DVC-c8b87f4f6e,2,825.03,479.62,28,49,FULL,2026-08-31
CUST004075,GIG_WORKER,Delhi,DL,28.614,77.209,DVC-bef2af1f5b,1,699.65,342.42,28,261,MIN,2026-08-31
CUST004076,AFFLUENT,Mumbai,MH,19.076,72.877,DVC-f7327d22bd,1,13601.04,4530.94,45,463,FULL,2026-08-31
CUST004077,STUDENT,Panaji,GA,15.491,73.828,DVC-87c3dc4ed6,1,397.42,188.8,42,883,FULL,2026-08-31
CUST004078,GIG_WORKER,Kochi,KL,9.932,76.267,DVC-aed4352a7d,2,785.7,414.37,57,1938,MIN,2026-08-31
CUST004079,SMALL_BUSINESS,Ahmedabad,GJ,23.023,72.571,DVC-0dfe54c24a,2,6102.36,3249.85,46,125,FULL,2026-08-31
