customer_id,device_id,device_type,is_primary,first_seen_date,last_seen_date,days_since_last_seen
CUST003730,DVC-9fd0aa391b,ANDROID,Y,2026-03-20,2026-08-28,3
CUST003730,DVC-14673fafeb,WEB,N,2024-12-28,2026-06-23,69
CUST003731,DVC-90979fff27,WEB,Y,2024-07-14,2026-08-28,3
CUST003732,DVC-4b9c3959c4,IOS,Y,2025-09-17,2026-08-25,6
CUST003733,DVC-90340bff50,IOS,Y,2026-01-27,2026-08-25,6
CUST003733,DVC-ed1252a233,ANDROID,N,2024-02-23,2026-07-03,59
CUST003733,DVC-048204f9ef,ANDROID,N,2025-04-12,2026-07-15,47
CUST003734,DVC-da4a8b3209,ANDROID,Y,2025-03-07,2026-08-31,0
CUST003734,DVC-059d743719,ANDROID,N,2024-12-29,2026-07-10,52
CUST003735,DVC-4d9f0817cf,ANDROID,Y,2026-04-05,2026-08-31,0
CUST003736,DVC-4490415dea,ANDROID,Y,2025-03-10,2026-08-30,1
CUST003736,DVC-8c257372e0,ANDROID,N,2026-03-14,2026-08-28,3
CUST003737,DVC-ddf40e8c2a,ANDROID,Y,2024-04-05,2026-08-27,4
CUST003738,DVC-04d939129b,ANDROID,Y,2025-11-20,2026-08-30,1
CUST003739,DVC-cfcae04e83,ANDROID,Y,2025-10-28,2026-08-28,3
CUST003740,DVC-6cc2ecc4a0,ANDROID,Y,2025-04-15,2026-08-29,2
CUST003741,DVC-b8bb9fd85a,ANDROID,Y,2025-03-22,2026-08-26,5
CUST003741,DVC-6500f24302,ANDROID,N,2025-10-30,2026-08-01,30
CUST003741,DVC-017668e3d9,ANDROID,N,2025-04-25,2026-03-21,163
CUST003742,DVC-0c0871e56f,ANDROID,Y,2026-06-24,2026-08-28,3
CUST003743,DVC-e28b2f4691,ANDROID,Y,2025-12-20,2026-08-26,5
CUST003743,DVC-479681c93c,ANDROID,N,2024-11-29,2026-07-07,55
CUST003744,DVC-ba1579ea07,ANDROID,Y,2026-05-12,2026-08-28,3
CUST003745,DVC-8b3267af60,ANDROID,Y,2026-07-17,2026-08-31,0
CUST003746,DVC-0a8225eec6,IOS,Y,2024-08-01,2026-08-31,0
CUST003747,DVC-b26664495c,ANDROID,Y,2025-01-08,2026-08-26,5
CUST003748,DVC-5d8b84d7ae,WEB,Y,2024-08-10,2026-08-29,2
CUST003749,DVC-b80647270a,IOS,Y,2024-12-21,2026-08-25,6
CUST003750,DVC-75b39f303c,IOS,Y,2025-01-02,2026-08-26,5
CUST003751,DVC-f3914ab812,ANDROID,Y,2026-07-13,2026-08-27,4
CUST003752,DVC-69ea236225,WEB,Y,2025-09-22,2026-08-30,1
CUST003753,DVC-42e4317358,IOS,Y,2026-06-07,2026-08-27,4
CUST003753,DVC-4aea4a5c5e,ANDROID,N,2026-05-01,2026-07-05,57
CUST003753,DVC-e70199bf49,ANDROID,N,2026-04-14,2026-08-05,26
CUST003754,DVC-099a942fcd,ANDROID,Y,2025-12-16,2026-08-25,6
CUST003754,DVC-051b84261b,ANDROID,N,2025-10-08,2026-07-18,44
CUST003754,DVC-af15597fde,ANDROID,N,2026-01-09,2026-07-14,48
CUST003755,DVC-bd629f38bf,ANDROID,Y,2025-09-15,2026-08-29,2
CUST003755,DVC-123afcf09d,ANDROID,N,2026-03-21,2026-08-28,3
CUST003755,DVC-1bc318ea62,ANDROID,N,2025-07-14,2026-07-08,54
CUST003756,DVC-7523e5ffee,ANDROID,Y,2025-04-20,2026-08-28,3
CUST003756,DVC-8da8a3ee12,ANDROID,N,2026-04-29,2026-07-07,55
CUST003757,DVC-78127021c4,ANDROID,Y,2024-10-07,2026-08-26,5
CUST003758,DVC-ea93147923,IOS,Y,2025-05-18,2026-08-29,2
CUST003758,DVC-f1853e7f4b,ANDROID,N,2024-12-07,2026-08-26,5
CUST003759,DVC-ce25e7d7f3,ANDROID,Y,2026-01-09,2026-08-25,6
CUST003760,DVC-6746c4729c,IOS,Y,2025-07-01,2026-08-28,3
CUST003761,DVC-341c3d9855,ANDROID,Y,2024-06-30,2026-08-30,1
CUST003762,DVC-ef1fbaa35b,ANDROID,Y,2025-01-15,2026-08-25,6
CUST003762,DVC-a875092813,ANDROID,N,2026-01-29,2026-04-15,138
CUST003763,DVC-47448f2cf5,ANDROID,Y,2026-06-03,2026-08-25,6
CUST003763,DVC-8477f95aa5,ANDROID,N,2026-03-16,2026-07-23,39
CUST003764,DVC-4d5c2769eb,ANDROID,Y,2026-07-08,2026-08-29,2
CUST003764,DVC-08e0bbf9df,ANDROID,N,2026-07-28,2026-08-29,2
CUST003765,DVC-2d1cc809e4,IOS,Y,2025-09-05,2026-08-31,0
CUST003765,DVC-e50a7d56c8,ANDROID,N,2026-03-07,2026-06-30,62
CUST003766,DVC-1b4b466ca1,ANDROID,Y,2026-04-26,2026-08-28,3
CUST003767,DVC-dc6f069e82,IOS,Y,2024-05-25,2026-08-25,6
CUST003768,DVC-6823ec2c5d,ANDROID,Y,2026-06-17,2026-08-27,4
CUST003769,DVC-16e6a699cf,ANDROID,Y,2025-10-03,2026-08-27,4
CUST003770,DVC-e992db1d70,ANDROID,Y,2025-11-29,2026-08-27,4
CUST003771,DVC-25cb3ca39e,IOS,Y,2024-08-03,2026-08-25,6
CUST003771,DVC-50048ccf0e,WEB,N,2025-06-22,2026-07-01,61
CUST003772,DVC-400c217986,IOS,Y,2026-04-29,2026-08-27,4
CUST003773,DVC-ec93d4860a,IOS,Y,2024-10-02,2026-08-30,1
CUST003774,DVC-a553bd90a7,IOS,Y,2026-05-10,2026-08-26,5
CUST003774,DVC-9413beaa06,ANDROID,N,2025-06-19,2026-01-06,237
CUST003775,DVC-96e83b86a2,IOS,Y,2024-03-30,2026-08-26,5
CUST003776,DVC-dc5e79bd97,ANDROID,Y,2025-03-30,2026-08-31,0
CUST003777,DVC-bb151021be,ANDROID,Y,2024-04-29,2026-08-31,0
CUST003778,DVC-aa30e9bb3e,ANDROID,Y,2024-10-13,2026-08-28,3
CUST003778,DVC-ecb171f403,IOS,N,2024-12-19,2026-07-14,48
CUST003779,DVC-8c3eb32390,IOS,Y,2025-09-06,2026-08-30,1
CUST003780,DVC-5ea01c2e27,ANDROID,Y,2025-06-21,2026-08-29,2
CUST003781,DVC-02dc37f290,ANDROID,Y,2026-06-05,2026-08-30,1
CUST003782,DVC-b04b9dd557,ANDROID,Y,2024-12-26,2026-08-28,3
CUST003782,DVC-4757874ec0,IOS,N,2025-10-21,2026-08-12,19
CUST003783,DVC-13e55c03f3,ANDROID,Y,2025-05-16,2026-08-28,3
CUST003783,DVC-3508e68d14,ANDROID,N,2025-10-21,2026-07-07,55
CUST003783,DVC-47aa031233,ANDROID,N,2025-12-20,2026-08-29,2
CUST003784,DVC-e129256d16,IOS,Y,2025-09-17,2026-08-31,0
CUST003784,DVC-fa74a883ea,IOS,N,2024-06-19,2026-07-25,37
CUST003784,DVC-193331cfd1,IOS,N,2025-06-15,2026-08-23,8
CUST003785,DVC-a98d293ff6,ANDROID,Y,2024-04-26,2026-08-28,3
CUST003785,DVC-8b4fea311e,WEB,N,2025-07-24,2026-07-24,38
CUST003786,DVC-e58c2c720b,IOS,Y,2025-09-19,2026-08-27,4
CUST003786,DVC-91c7590e06,ANDROID,N,2025-07-22,2026-07-04,58
CUST003787,DVC-1a4ecb9fd4,ANDROID,Y,2026-04-22,2026-08-25,6
CUST003788,DVC-331d547781,ANDROID,Y,2026-02-02,2026-08-25,6
CUST003788,DVC-bfa54eb89a,WEB,N,2026-02-15,2026-07-27,35
CUST003789,DVC-b043fa8f2d,ANDROID,Y,2025-05-02,2026-08-30,1
CUST003789,DVC-9264b8d46e,ANDROID,N,2025-03-26,2026-07-30,32
CUST003789,DVC-2dfd29458d,ANDROID,N,2026-05-31,2026-07-11,51
CUST003790,DVC-41df5600fc,ANDROID,Y,2024-05-31,2026-08-29,2
CUST003791,DVC-be11eb3c3a,WEB,Y,2026-05-08,2026-08-31,0
CUST003792,DVC-df6f4d2b22,ANDROID,Y,2026-04-20,2026-08-31,0
CUST003792,DVC-4f99dd7a29,ANDROID,N,2025-11-21,2026-02-28,184
CUST003792,DVC-62e43d86b0,ANDROID,N,2026-01-19,2026-07-03,59
CUST003793,DVC-3fb52416d9,ANDROID,Y,2026-04-29,2026-08-28,3
CUST003793,DVC-f01fcedc39,ANDROID,N,2026-04-14,2026-07-19,43
CUST003794,DVC-0049d73d35,ANDROID,Y,2025-02-22,2026-08-27,4
CUST003794,DVC-d554670f15,IOS,N,2025-01-31,2026-06-19,73
CUST003795,DVC-74aa13a819,ANDROID,Y,2024-09-27,2026-08-28,3
CUST003795,DVC-edbe6401ca,ANDROID,N,2026-04-22,2026-07-25,37
CUST003795,DVC-af85a9a1ed,IOS,N,2024-09-20,2026-07-24,38
CUST003796,DVC-db041be72b,IOS,Y,2025-02-20,2026-08-28,3
CUST003797,DVC-872639f6d5,ANDROID,Y,2024-12-14,2026-08-30,1
CUST003798,DVC-81b1072c40,ANDROID,Y,2025-08-20,2026-08-25,6
CUST003799,DVC-13889c70af,IOS,Y,2024-10-15,2026-08-28,3
CUST003799,DVC-671c56bf6c,ANDROID,N,2025-12-24,2026-06-29,63
CUST003800,DVC-398131851e,ANDROID,Y,2026-06-22,2026-08-31,0
CUST003801,DVC-0adb7025c0,ANDROID,Y,2025-10-31,2026-08-26,5
CUST003801,DVC-a344266780,ANDROID,N,2025-10-11,2026-08-18,13
CUST003802,DVC-550aff9919,WEB,Y,2026-05-15,2026-08-30,1
CUST003802,DVC-cd5947727c,IOS,N,2024-06-19,2026-08-19,12
CUST003803,DVC-f6728da348,ANDROID,Y,2024-07-02,2026-08-29,2
CUST003804,DVC-0eeb9fcb44,ANDROID,Y,2026-04-15,2026-08-25,6
CUST003805,DVC-8a11c7e322,IOS,Y,2026-07-19,2026-08-26,5
CUST003805,DVC-bbf11b7d5c,ANDROID,N,2026-04-28,2026-07-30,32
CUST003806,DVC-6949d27b9b,ANDROID,Y,2024-07-26,2026-08-28,3
CUST003807,DVC-7ea05ad35a,WEB,Y,2025-03-03,2026-08-29,2
CUST003808,DVC-7bb67d8b13,ANDROID,Y,2024-12-04,2026-08-27,4
CUST003809,DVC-7b2bd231a1,ANDROID,Y,2025-06-01,2026-08-30,1
CUST003809,DVC-e8fbf25998,ANDROID,N,2025-06-06,2026-06-27,65
CUST003810,DVC-d7713cd80c,ANDROID,Y,2024-12-29,2026-08-26,5
CUST003811,DVC-dc295869e7,ANDROID,Y,2025-10-11,2026-08-28,3
CUST003812,DVC-87833a8963,ANDROID,Y,2026-01-27,2026-08-29,2
CUST003812,DVC-5ee7ba907b,ANDROID,N,2025-03-04,2026-07-17,45
CUST003813,DVC-61b86413dc,IOS,Y,2026-02-19,2026-08-26,5
CUST003813,DVC-963d8eb236,ANDROID,N,2024-11-09,2026-08-27,4
CUST003814,DVC-26df6251ec,ANDROID,Y,2025-03-05,2026-08-28,3
CUST003814,DVC-d8194e036d,ANDROID,N,2025-02-25,2026-07-06,56
CUST003815,DVC-314061475d,ANDROID,Y,2025-04-23,2026-08-29,2
CUST003816,DVC-65b22932f4,ANDROID,Y,2026-03-31,2026-08-25,6
CUST003817,DVC-43db945e11,IOS,Y,2024-11-23,2026-08-28,3
CUST003818,DVC-1e5690bb15,IOS,Y,2025-12-23,2026-08-31,0
CUST003818,DVC-f8ddff30eb,IOS,N,2025-06-21,2026-08-27,4
CUST003819,DVC-819eeede16,ANDROID,Y,2026-02-28,2026-08-31,0
CUST003819,DVC-f142ba0359,ANDROID,N,2026-05-05,2026-07-14,48
CUST003819,DVC-f55922d7a7,IOS,N,2025-04-02,2026-06-19,73
CUST003820,DVC-841d867d75,ANDROID,Y,2026-01-09,2026-08-28,3
CUST003821,DVC-9dbee8ae4e,ANDROID,Y,2025-09-25,2026-08-27,4
CUST003821,DVC-836448b744,IOS,N,2024-10-15,2026-06-21,71
CUST003822,DVC-ece47d149e,ANDROID,Y,2024-11-07,2026-08-28,3
CUST003822,DVC-6447a4c7f7,WEB,N,2025-12-04,2026-08-25,6
CUST003823,DVC-c01f1f6381,IOS,Y,2024-08-05,2026-08-27,4
CUST003824,DVC-9470fe59a0,ANDROID,Y,2025-07-15,2026-08-26,5
CUST003825,DVC-f1bcf3528e,ANDROID,Y,2025-10-30,2026-08-30,1
CUST003825,DVC-792a587d50,ANDROID,N,2025-01-22,2025-11-20,284
CUST003826,DVC-ef302b3ace,IOS,Y,2025-12-01,2026-08-27,4
CUST003827,DVC-ce09e48f58,ANDROID,Y,2024-08-01,2026-08-25,6
CUST003828,DVC-9138889e20,IOS,Y,2025-11-23,2026-08-25,6
CUST003828,DVC-9213bc72a2,ANDROID,N,2025-12-29,2026-07-19,43
CUST003829,DVC-b8fdbe2881,ANDROID,Y,2025-01-03,2026-08-31,0
CUST003829,DVC-71ef0860cf,ANDROID,N,2025-06-18,2026-07-25,37
CUST003830,DVC-572c06978a,IOS,Y,2025-10-30,2026-08-31,0
CUST003831,DVC-865a2ec07e,ANDROID,Y,2024-04-18,2026-08-26,5
CUST003832,DVC-23c540139f,IOS,Y,2026-07-20,2026-08-29,2
CUST003832,DVC-e55adff885,IOS,N,2026-05-04,2026-06-14,78
CUST003832,DVC-99ad93ef8d,IOS,N,2026-05-04,2026-06-15,77
CUST003833,DVC-e93be6d2eb,ANDROID,Y,2025-12-23,2026-08-31,0
CUST003834,DVC-d40c51e7d8,IOS,Y,2026-01-10,2026-08-29,2
CUST003834,DVC-ba2a9e96a3,ANDROID,N,2025-05-05,2026-08-20,11
CUST003834,DVC-0afcb8ade6,ANDROID,N,2025-09-25,2026-08-14,17
CUST003835,DVC-0a39528323,ANDROID,Y,2026-04-14,2026-08-31,0
CUST003836,DVC-5c05f3741f,ANDROID,Y,2025-03-09,2026-08-27,4
CUST003836,DVC-2594a156d8,ANDROID,N,2025-05-10,2026-07-19,43
CUST003837,DVC-fa991f3a16,ANDROID,Y,2026-06-07,2026-08-29,2
CUST003838,DVC-4d3b965f93,ANDROID,Y,2024-08-14,2026-08-30,1
CUST003839,DVC-bc72ba705e,IOS,Y,2025-03-23,2026-08-30,1
CUST003839,DVC-b4881cd66b,ANDROID,N,2025-08-04,2026-06-23,69
CUST003840,DVC-b39cbfaa9b,ANDROID,Y,2026-06-09,2026-08-25,6
CUST003841,DVC-d0fb54b5b6,IOS,Y,2026-05-12,2026-08-26,5
CUST003842,DVC-17168da6b4,ANDROID,Y,2025-06-09,2026-08-31,0
CUST003842,DVC-1eb47abd2d,WEB,N,2025-03-26,2026-08-03,28
CUST003843,DVC-e8e720ac47,ANDROID,Y,2024-08-10,2026-08-27,4
CUST003843,DVC-b5e289ca4d,IOS,N,2025-09-12,2026-01-18,225
CUST003844,DVC-766b3266da,ANDROID,Y,2025-05-07,2026-08-26,5
CUST003844,DVC-29453b764e,ANDROID,N,2024-11-26,2026-08-04,27
CUST003845,DVC-8006aea852,ANDROID,Y,2025-07-21,2026-08-30,1
CUST003846,DVC-a9e9d722c9,ANDROID,Y,2025-11-23,2026-08-25,6
CUST003847,DVC-e5f887da3d,ANDROID,Y,2024-10-29,2026-08-25,6
CUST003847,DVC-8d673c0683,ANDROID,N,2023-08-20,2026-01-12,231
CUST003848,DVC-c2c01499fa,ANDROID,Y,2025-01-20,2026-08-28,3
CUST003848,DVC-1d8c2afcf8,ANDROID,N,2024-05-09,2026-07-16,46
CUST003848,DVC-b60c3ffcfc,ANDROID,N,2025-09-05,2025-11-09,295
CUST003849,DVC-e8b911c5a1,ANDROID,Y,2024-05-01,2026-08-28,3
CUST003849,DVC-444f8f9210,WEB,N,2024-08-24,2026-07-10,52
CUST003850,DVC-6edfce9c2b,ANDROID,Y,2026-07-11,2026-08-31,0
CUST003851,DVC-9459e49b52,ANDROID,Y,2025-02-27,2026-08-30,1
CUST003852,DVC-5bad1633a8,ANDROID,Y,2026-07-12,2026-08-30,1
CUST003853,DVC-9ea160d127,ANDROID,Y,2025-05-05,2026-08-31,0
CUST003853,DVC-1a6d02628a,ANDROID,N,2025-01-25,2026-08-13,18
CUST003853,DVC-7cc2ab3cd4,IOS,N,2026-04-15,2026-08-24,7
CUST003854,DVC-89cb06bd72,ANDROID,Y,2026-05-01,2026-08-29,2
CUST003855,DVC-a146892c97,ANDROID,Y,2026-06-09,2026-08-27,4
CUST003856,DVC-eac25b53e3,IOS,Y,2024-06-05,2026-08-29,2
CUST003856,DVC-7b6ff134e0,ANDROID,N,2026-01-08,2026-07-14,48
CUST003857,DVC-7e579042c4,ANDROID,Y,2024-08-01,2026-08-25,6
CUST003858,DVC-f83982b191,ANDROID,Y,2024-08-05,2026-08-26,5
CUST003859,DVC-a346cf2845,IOS,Y,2026-07-17,2026-08-31,0
CUST003860,DVC-64e35a6f38,ANDROID,Y,2025-07-15,2026-08-27,4
CUST003861,DVC-8f74aa869f,WEB,Y,2025-08-10,2026-08-26,5
CUST003862,DVC-5a2f2929e8,ANDROID,Y,2024-12-03,2026-08-27,4
CUST003862,DVC-4705e01b7b,ANDROID,N,2026-03-04,2026-07-11,51
CUST003862,DVC-7b0b510b5c,ANDROID,N,2025-11-09,2026-06-22,70
CUST003863,DVC-db088529f9,ANDROID,Y,2026-03-09,2026-08-30,1
CUST003863,DVC-85ef6a18a5,ANDROID,N,2025-03-17,2025-12-08,266
CUST003864,DVC-fddd474ae0,ANDROID,Y,2025-10-30,2026-08-28,3
CUST003865,DVC-fcad0e4289,ANDROID,Y,2026-07-19,2026-08-30,1
CUST003865,DVC-316dd99001,WEB,N,2024-11-29,2026-07-19,43
CUST003866,DVC-04853e2d62,ANDROID,Y,2026-05-08,2026-08-26,5
CUST003867,DVC-33e98e1f39,ANDROID,Y,2024-12-05,2026-08-31,0
CUST003868,DVC-61a237ac1f,IOS,Y,2024-07-04,2026-08-27,4
CUST003869,DVC-986d9690b6,ANDROID,Y,2025-06-21,2026-08-31,0
CUST003869,DVC-a00671cc7d,IOS,N,2025-10-26,2026-08-20,11
CUST003869,DVC-dbfa9fec72,ANDROID,N,2024-09-26,2026-08-11,20
CUST003870,DVC-ea34dfbd15,ANDROID,Y,2024-06-20,2026-08-26,5
CUST003871,DVC-c2d5e3796e,ANDROID,Y,2024-11-21,2026-08-25,6
CUST003872,DVC-7d07af3a4c,ANDROID,Y,2024-09-07,2026-08-30,1
CUST003872,DVC-e908f1dc41,ANDROID,N,2025-11-11,2026-08-10,21
CUST003873,DVC-fb774ce1f6,ANDROID,Y,2024-09-05,2026-08-29,2
CUST003874,DVC-047d260ded,WEB,Y,2024-05-07,2026-08-28,3
CUST003875,DVC-2c02a54fe9,ANDROID,Y,2025-06-03,2026-08-25,6
CUST003875,DVC-ba2a0a1a99,ANDROID,N,2026-03-21,2026-08-09,22
CUST003876,DVC-ef0f4d7f6f,WEB,Y,2026-04-06,2026-08-30,1
CUST003876,DVC-209a4341e6,ANDROID,N,2024-05-25,2026-06-16,76
CUST003877,DVC-36d163762f,ANDROID,Y,2025-12-29,2026-08-30,1
CUST003878,DVC-be66134a0d,IOS,Y,2025-10-08,2026-08-27,4
CUST003878,DVC-c4401a0f5a,ANDROID,N,2025-11-22,2026-08-04,27
CUST003879,DVC-bccb92c5b4,ANDROID,Y,2025-09-24,2026-08-26,5
CUST003880,DVC-bce8b4482e,IOS,Y,2026-01-19,2026-08-26,5
CUST003880,DVC-ad2b5665a3,IOS,N,2025-06-19,2026-07-14,48
CUST003881,DVC-eb793c801d,ANDROID,Y,2025-08-08,2026-08-30,1
CUST003881,DVC-99b6cd44e9,IOS,N,2025-06-16,2026-08-27,4
CUST003882,DVC-70b671e55f,IOS,Y,2025-08-15,2026-08-28,3
CUST003883,DVC-28dcf96172,ANDROID,Y,2026-07-20,2026-08-28,3
CUST003884,DVC-186ad7ccdb,ANDROID,Y,2025-06-29,2026-08-31,0
CUST003884,DVC-df1095e41f,ANDROID,N,2025-02-08,2026-06-19,73
CUST003885,DVC-6bc4bb5d78,IOS,Y,2025-05-04,2026-08-26,5
CUST003886,DVC-b65251d8fb,IOS,Y,2025-01-28,2026-08-26,5
CUST003887,DVC-3d7b1cf092,WEB,Y,2026-05-15,2026-08-31,0
CUST003888,DVC-1135cad2ab,ANDROID,Y,2026-07-14,2026-08-31,0
CUST003888,DVC-e17baf51d3,ANDROID,N,2024-07-24,2026-08-05,26
CUST003889,DVC-8f73155707,IOS,Y,2025-08-25,2026-08-30,1
CUST003890,DVC-b0e393e14a,ANDROID,Y,2026-04-15,2026-08-26,5
CUST003891,DVC-28a404eef5,IOS,Y,2024-03-28,2026-08-31,0
CUST003891,DVC-ae6ab1185b,IOS,N,2024-08-15,2026-08-15,16
CUST003892,DVC-2bbea53312,ANDROID,Y,2025-03-02,2026-08-26,5
CUST003893,DVC-50fcfd9a65,ANDROID,Y,2026-06-05,2026-08-29,2
CUST003894,DVC-ebe86a17d1,ANDROID,Y,2025-11-11,2026-08-29,2
CUST003895,DVC-de3d764b3c,ANDROID,Y,2024-05-16,2026-08-29,2
CUST003895,DVC-304942f5b5,ANDROID,N,2025-04-03,2026-07-13,49
CUST003896,DVC-259e8b3546,ANDROID,Y,2025-08-09,2026-08-30,1
CUST003896,DVC-ef884a910e,IOS,N,2024-08-08,2026-07-02,60
CUST003896,DVC-6358ca9643,ANDROID,N,2024-11-06,2026-05-21,102
CUST003897,DVC-f3d13e7ced,ANDROID,Y,2024-12-06,2026-08-27,4
CUST003898,DVC-95d84d5455,IOS,Y,2025-08-27,2026-08-25,6
CUST003898,DVC-9a2d11fd2d,ANDROID,N,2025-03-25,2025-08-19,377
CUST003898,DVC-6ee9a7ec60,IOS,N,2025-01-01,2026-02-24,188
CUST003899,DVC-49296d4b91,ANDROID,Y,2025-02-07,2026-08-27,4
CUST003900,DVC-58c29360d2,IOS,Y,2026-06-14,2026-08-28,3
CUST003901,DVC-43c2e2a1f3,IOS,Y,2024-06-16,2026-08-28,3
CUST003902,DVC-45f1470706,WEB,Y,2024-10-29,2026-08-25,6
CUST003903,DVC-f4b794fe97,IOS,Y,2025-11-29,2026-08-29,2
CUST003904,DVC-ed133b9af8,IOS,Y,2024-08-26,2026-08-25,6
CUST003905,DVC-490831f3a9,WEB,Y,2026-05-26,2026-08-31,0
CUST003906,DVC-4150e49692,ANDROID,Y,2026-04-29,2026-08-31,0
CUST003906,DVC-23d48994d8,ANDROID,N,2025-11-26,2025-09-18,347
CUST003907,DVC-44bf323372,WEB,Y,2025-05-09,2026-08-31,0
CUST003907,DVC-f1b32560a0,IOS,N,2025-02-11,2025-10-29,306
CUST003907,DVC-afa1faaa1a,ANDROID,N,2025-06-14,2026-08-07,24
CUST003908,DVC-a3c3bf8c2b,ANDROID,Y,2024-11-13,2026-08-30,1
CUST003909,DVC-459851a8be,ANDROID,Y,2025-04-20,2026-08-26,5
CUST003910,DVC-a843d9125d,IOS,Y,2026-03-09,2026-08-31,0
CUST003911,DVC-700c6b360c,IOS,Y,2026-06-25,2026-08-25,6
CUST003912,DVC-f6e9e23085,WEB,Y,2024-10-11,2026-08-26,5
CUST003912,DVC-0cb082affe,WEB,N,2025-02-18,2026-08-03,28
CUST003913,DVC-dd393fec5c,WEB,Y,2024-03-12,2026-08-26,5
CUST003914,DVC-7d8c0130c2,ANDROID,Y,2026-02-09,2026-08-29,2
CUST003915,DVC-06ee8e2d73,ANDROID,Y,2024-03-28,2026-08-25,6
CUST003915,DVC-457ccf7d8f,ANDROID,N,2024-08-12,2026-07-12,50
CUST003916,DVC-2ec6671992,ANDROID,Y,2025-12-19,2026-08-27,4
CUST003916,DVC-f2f0fd7f79,ANDROID,N,2024-06-14,2026-07-29,33
CUST003917,DVC-00646d37cb,ANDROID,Y,2026-07-20,2026-08-29,2
CUST003917,DVC-39d6d4f2a2,ANDROID,N,2025-07-09,2026-07-14,48
CUST003918,DVC-0c9c44b8ad,IOS,Y,2026-04-29,2026-08-30,1
CUST003919,DVC-9fb68f0bef,ANDROID,Y,2026-05-30,2026-08-31,0
CUST003920,DVC-1bc53ad028,ANDROID,Y,2024-10-04,2026-08-28,3
CUST003921,DVC-e52e3d93bc,ANDROID,Y,2024-09-12,2026-08-25,6
CUST003922,DVC-e100001d94,ANDROID,Y,2024-12-09,2026-08-31,0
CUST003923,DVC-1bfbda0068,ANDROID,Y,2026-05-05,2026-08-26,5
CUST003924,DVC-00687c44a1,IOS,Y,2025-06-29,2026-08-27,4
CUST003925,DVC-0116c490e2,WEB,Y,2025-10-01,2026-08-27,4
CUST003926,DVC-b403d5559c,ANDROID,Y,2026-07-03,2026-08-26,5
CUST003926,DVC-6aea349d44,IOS,N,2024-06-29,2026-04-28,125
CUST003927,DVC-7453ae9b71,ANDROID,Y,2026-04-17,2026-08-30,1
CUST003927,DVC-10d563339c,ANDROID,N,2026-03-10,2026-07-11,51
CUST003928,DVC-16f434134a,IOS,Y,2025-11-20,2026-08-31,0
CUST003929,DVC-bf6d2bdae7,IOS,Y,2024-09-12,2026-08-28,3
CUST003930,DVC-7622ada4f7,IOS,Y,2026-05-28,2026-08-25,6
CUST003931,DVC-c37e6cb63e,WEB,Y,2025-08-01,2026-08-27,4
CUST003932,DVC-a50bef7056,IOS,Y,2026-04-21,2026-08-30,1
CUST003932,DVC-b05ed6d543,IOS,N,2024-12-22,2026-08-15,16
CUST003933,DVC-01966414c5,IOS,Y,2025-12-06,2026-08-31,0
CUST003934,DVC-d6c58144e1,IOS,Y,2024-12-12,2026-08-30,1
CUST003935,DVC-a73e771e0c,ANDROID,Y,2025-09-09,2026-08-25,6
CUST003935,DVC-a561360514,ANDROID,N,2026-04-30,2026-07-10,52
CUST003936,DVC-27e0f720bc,ANDROID,Y,2026-05-24,2026-08-25,6
CUST003936,DVC-6fcebe23a3,ANDROID,N,2026-05-28,2026-07-22,40
CUST003937,DVC-d123f7edfe,ANDROID,Y,2026-02-02,2026-08-30,1
CUST003938,DVC-0162728228,ANDROID,Y,2024-05-06,2026-08-25,6
CUST003938,DVC-0591f49a6b,ANDROID,N,2024-03-19,2026-07-28,34
CUST003938,DVC-0cbfca9e26,ANDROID,N,2026-01-31,2026-08-15,16
CUST003939,DVC-d80ef5ea1e,ANDROID,Y,2024-10-13,2026-08-30,1
CUST003940,DVC-93edf8206d,ANDROID,Y,2025-12-13,2026-08-30,1
CUST003940,DVC-d3c287e323,ANDROID,N,2025-09-28,2026-08-12,19
CUST003941,DVC-c9449d1800,ANDROID,Y,2026-03-13,2026-08-28,3
CUST003942,DVC-6a4c32b917,ANDROID,Y,2026-03-12,2026-08-31,0
CUST003943,DVC-0cb72439ec,ANDROID,Y,2024-03-23,2026-08-31,0
CUST003943,DVC-58c983df93,IOS,N,2026-03-18,2026-08-02,29
CUST003944,DVC-8e58e583cc,WEB,Y,2025-09-14,2026-08-27,4
CUST003944,DVC-b2a4a0dff7,ANDROID,N,2024-08-07,2026-04-17,136
CUST003945,DVC-a196b44c3e,IOS,Y,2024-04-06,2026-08-25,6
CUST003946,DVC-1746c86104,WEB,Y,2025-01-19,2026-08-30,1
CUST003946,DVC-7f1b14b232,ANDROID,N,2024-09-09,2026-08-01,30
CUST003947,DVC-d92165bb50,ANDROID,Y,2026-05-17,2026-08-30,1
CUST003947,DVC-2818e50635,WEB,N,2024-10-22,2026-07-20,42
CUST003948,DVC-7b46ec3a9a,ANDROID,Y,2024-05-24,2026-08-26,5
CUST003948,DVC-c0292caaed,IOS,N,2024-07-26,2026-06-15,77
CUST003948,DVC-a0f6461ceb,IOS,N,2025-12-15,2026-08-20,11
CUST003949,DVC-68ac92053f,ANDROID,Y,2025-11-09,2026-08-31,0
CUST003950,DVC-d08e528284,IOS,Y,2024-10-21,2026-08-31,0
CUST003951,DVC-95cf662820,IOS,Y,2024-06-23,2026-08-25,6
